-9.28866E-05,-0.0001287136,-6.41445E-05,-4.610805E-05,-0.0003852469,-0.000279889,-0.0001142979,-0.0001148343,-77.66291,0,
-9.317715E-05,-0.0001290489,-5.840055E-05,-4.972875E-05,-0.0003848223,-0.0002782798,-0.0001145214,-0.0001170022,-77.67777,0,
-9.27972E-05,-0.0001317979,-5.60091E-05,-5.106975E-05,-0.0003834813,-0.0002792409,-0.0001155048,-0.0001161753,-77.68815,0,
-9.532275E-05,-0.0001269033,-6.452445E-05,-4.61751E-05,-0.0003838612,-0.0002789503,-0.0001148343,-0.0001150801,-77.69177,0,
-9.344535E-05,-0.0001328707,-5.15838E-05,-5.364E-05,-0.0003841741,-0.0002783916,-0.0001172704,-0.0001190137,-77.69384,0,
-9.422759E-05,-0.0001293841,-6.22671E-05,-4.767255E-05,-0.0003847105,-0.0002790397,-0.0001168234,-0.0001155048,-77.69849,0,
-9.492045E-05,-0.0001297641,-5.71713E-05,-5.17179E-05,-0.0003845317,-0.0002774753,-0.0001176504,-0.0001174716,-77.70524,0,
-9.37359E-05,-0.000133273,-5.4534E-05,-5.285775E-05,-0.0003846882,-0.000279375,-0.0001182315,-0.0001168011,-77.71086,0,
-9.61497E-05,-0.0001287583,-6.412215E-05,-4.76055E-05,-0.000384934,-0.0002796655,-0.0001163541,-0.0001146555,-77.71728,0,
-9.357945E-05,-0.0001339212,-5.18967E-05,-5.469045E-05,-0.0003851352,-0.0002789951,-0.0001175163,-0.0001179186,-77.72958,0,
-9.492045E-05,-0.0001306134,-6.20883E-05,-4.78737E-05,-0.0003845317,-0.000279889,-0.000116734,-0.0001151472,-77.74544,0,
-9.4764E-05,-0.0001298311,-5.79312E-05,-5.071215E-05,-0.0003856045,-0.0002789056,-0.0001172481,-0.0001176057,-77.75094,0,
-9.295365E-05,-0.0001339882,-5.52045E-05,-5.11368E-05,-0.0003854928,-0.0002800455,-0.0001182091,-0.0001172481,-77.73415,0,
-9.487574E-05,-0.0001285125,-6.56196E-05,-4.619745E-05,-0.0003855151,-0.0002804478,-0.000116734,-0.000114499,-77.70194,0,
-9.344535E-05,-0.0001334742,-5.37294E-05,-5.32824E-05,-0.0003846882,-0.0002800231,-0.0001179409,-0.0001180303,-77.67726,0,
-9.398175E-05,-0.0001310604,-6.376455E-05,-4.66668E-05,-0.0003841965,-0.0002810959,-0.0001167564,-0.0001142085,-77.67619,0,
-9.349005E-05,-0.000130144,-6.023325E-05,-4.892415E-05,-0.0003845317,-0.000279889,-0.0001169575,-0.0001167564,-77.68899,0,
-9.228315E-05,-0.0001335189,-5.62773E-05,-5.12709E-05,-0.0003841518,-0.000279755,-0.000117628,-0.0001174939,-77.68843,0,
-9.465225E-05,-0.000127842,-6.6603E-05,-4.55046E-05,-0.0003845094,-0.0002789503,-0.0001165105,-0.000115326,-77.65981,0,
-9.304305E-05,-0.0001322896,-5.35059E-05,-5.285775E-05,-0.0003841741,-0.0002779669,-0.0001184773,-0.0001195054,-77.61794,0,
-9.380295E-05,-0.0001295629,-6.34293E-05,-4.691265E-05,-0.0003846435,-0.0002786821,-0.0001179409,-0.0001152142,-77.58855,0,
-9.384764E-05,-0.0001282666,-5.93169E-05,-4.917E-05,-0.0003852246,-0.0002771847,-0.0001177621,-0.0001174045,-77.5809,0,
-9.25737E-05,-0.0001311051,-5.55174E-05,-5.106975E-05,-0.0003839953,-0.00027752,-0.0001187455,-0.0001173598,-77.58076,0,
-9.422759E-05,-0.0001249812,-6.60666E-05,-4.53258E-05,-0.0003838389,-0.000277587,-0.0001168681,-0.000114879,-77.56983,0,
-9.214905E-05,-0.0001293171,-5.41764E-05,-5.24778E-05,-0.0003833919,-0.0002765142,-0.0001179409,-0.0001186114,-77.5471,0,
-9.27078E-05,-0.000126948,-6.39657E-05,-4.704675E-05,-0.000383146,-0.0002776764,-0.0001176057,-0.0001141861,-77.5281,0,
-9.39594E-05,-0.0001266798,-6.085905E-05,-4.91253E-05,-0.0003831684,-0.0002762013,-0.000118455,-0.0001157059,-77.52591,0,
-9.246195E-05,-0.0001306804,-5.65902E-05,-5.147205E-05,-0.000383146,-0.0002762683,-0.000119349,-0.0001157283,-77.54008,0,
-9.40488E-05,-0.0001246459,-6.742994E-05,-4.557165E-05,-0.0003829449,-0.0002765365,-0.000118008,-0.0001138956,-77.55861,0,
-9.217139E-05,-0.00012925,-5.4981E-05,-5.24778E-05,-0.0003828555,-0.0002754414,-0.0001192596,-0.0001179856,-77.56988,0,
-9.317715E-05,-0.0001273503,-6.36528E-05,-4.7382E-05,-0.0003829896,-0.000277207,-0.0001184997,-0.0001146108,-77.57092,0,
-9.438405E-05,-0.0001268362,-6.19989E-05,-4.874535E-05,-0.0003827661,-0.0002756872,-0.0001176951,-0.000116734,-77.56972,0,
-9.3423E-05,-0.0001309486,-5.6769E-05,-5.129325E-05,-0.0003824308,-0.0002761566,-0.0001182762,-0.0001170246,-77.57829,0,
-9.440639E-05,-0.0001248024,-6.810045E-05,-4.525875E-05,-0.0003823191,-0.0002764248,-0.0001158624,-0.0001138285,-77.60509,0,
-9.1635E-05,-0.0001304569,-5.48469E-05,-5.174025E-05,-0.0003823414,-0.0002750838,-0.0001162647,-0.0001176057,-77.6477,0,
-9.23055E-05,-0.0001287136,-6.33846E-05,-4.682325E-05,-0.0003812239,-0.0002763578,-0.0001155271,-0.000114946,-77.69223,0,
-9.252899E-05,-0.0001268809,-6.13284E-05,-4.825365E-05,-0.0003811569,-0.0002758437,-0.0001164211,-0.0001179633,-77.72124,0,
-9.0741E-05,-0.0001309933,-5.500335E-05,-5.169555E-05,-0.0003815145,-0.0002768047,-0.0001172257,-0.0001188126,-77.72984,0,
-9.27525E-05,-0.0001248024,-6.555255E-05,-4.57728E-05,-0.000381738,-0.0002764695,-0.0001150578,-0.0001169799,-77.73094,0,
-9.071865E-05,-0.0001295629,-5.34612E-05,-5.299185E-05,-0.0003819615,-0.0002755084,-0.0001168458,-0.0001209582,-77.74354,0,
